id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio
18484,5567,104079,5,210,1050,BR-AP,210.0
18485,27659,104142,4,140,560,BR-PI,112.0
18486,51238,104437,1,410,410,BR-AC,82.0
18487,8691,104898,2,180,360,BR-GO,72.0
18488,31651,105200,2,180,360,BR-MG,72.0
18489,2706,107034,1,590,590,BR-AP,118.0
18490,43888,108522,5,190,950,BR-RJ,190.0
18491,82257,108719,1,1600,1600,BR-PE,320.0
18492,87156,109379,6,160,960,BR-MG,192.0
18493,74506,109783,3,420,1260,BR-ES,252.0
18494,12751,110850,3,400,1200,BR-TO,240.0
18495,74506,110971,6,420,2520,BR-DF,504.0
18496,79079,111051,3,320,960,BR-BA,192.0
18497,8673,111364,6,490,2940,BR-GO,588.0
18498,25562,111521,1,320,320,BR-PA,64.0
18499,72621,112327,1,179,179,BR-MG,35.8
18500,14074,113077,4,450,1800,BR-MS,360.0
18501,9981,113823,6,4000,24000,BR-RS,4800.0
18502,57708,115304,1,990,990,BR-AC,198.0
18503,100481,117706,5,410,2050,BR-PB,410.0
18504,39368,118174,1,279,279,BR-RJ,55.8
18505,3820,118855,6,139,834,BR-AL,166.8
18506,8691,119046,2,180,360,BR-AP,72.0
18507,11736,119846,4,740,2960,BR-MA,592.0
18508,33976,120881,5,120,600,BR-SP,120.0
18509,9397,121837,2,345,690,BR-TO,138.0
18510,11218,121887,6,250,1500,BR-BA,300.0
18511,4307,121956,1,6175,6175,BR-AC,1235.0
18512,48483,126314,1,400,400,BR-MG,80.0
18513,50771,127643,4,340,1360,BR-DF,272.0
18514,9981,128078,4,4000,16000,BR-PI,3200.0
18515,6262,130957,1,644,644,BR-PA,128.8
18516,57708,131286,2,990,1980,BR-PR,396.0
18517,6381,132723,2,586,1172,BR-PB,234.4
18518,33348,134562,1,160,160,BR-MT,32.0
18519,50330,134679,6,210,1260,BR-SC,252.0
18520,56380,134687,4,179,716,BR-ES,143.2
18521,7871,134885,1,420,420,BR-DF,84.0
18522,71770,135404,6,530,3180,BR-AM,636.0
18523,33976,137306,2,120,240,BR-MG,48.0
18524,31835,137433,4,399,1596,BR-RR,319.2
18525,66135,137829,1,490,490,BR-AP,98.0
18526,93262,138566,2,450,900,BR-RN,180.0
18527,44207,138598,4,290,1160,BR-AM,232.0
18528,24159,139325,1,270,270,BR-SP,54.0
18529,29301,139844,1,180,180,BR-SE,36.0
18530,70240,136,5,290,1450,BR-DF,290.0
18531,15470,659,4,590,2360,BR-RO,472.0
18532,39368,3153,4,279,1116,BR-PB,223.2
18533,57708,3566,5,990,4950,BR-GO,990.0
18534,83792,4402,4,390,1560,BR-RJ,312.0
18535,41189,4747,2,160,320,BR-MT,64.0
18536,7940,7045,4,1200,4800,BR-AL,960.0
18537,68110,7136,1,790,790,BR-PB,158.0
18538,47475,8041,6,490,2940,BR-AP,588.0
18539,5292,9387,2,576,1152,BR-ES,230.4
18540,79551,9725,5,290,1450,BR-MG,290.0
18541,79079,9743,4,320,1280,BR-PA,256.0
18542,60010,10368,5,90,450,BR-MG,90.0
18543,31835,10737,6,399,2394,BR-PB,478.8
18544,83795,11505,3,310,930,BR-AP,186.0
18545,46573,12122,3,350,1050,BR-MT,210.0
18546,88368,14067,1,250,250,BR-RN,50.0
18547,5412,15842,1,788,788,BR-RJ,157.6
18548,36195,15938,6,110,660,BR-DF,132.0
18549,11218,16762,4,250,1000,BR-GO,200.0
18550,40082,17499,4,315,1260,BR-RJ,252.0
18551,18128,18353,4,795,3180,BR-MT,636.0
18552,41262,19144,1,390,390,BR-RO,78.0
18553,7871,19564,3,420,1260,BR-AC,252.0
18554,83795,20247,1,310,310,BR-MG,62.0
18555,98640,21023,3,990,2970,BR-ES,594.0
18556,31835,23589,5,399,1995,BR-AL,399.0
18557,33349,23838,4,270,1080,BR-CE,216.0
18558,86243,24152,6,350,2100,BR-ES,420.0
18559,24159,24641,2,270,540,BR-MA,108.0
18560,100460,26365,1,890,890,BR-TO,178.0
18561,74864,27503,1,130,130,BR-AC,26.0
18562,49497,28089,1,320,320,BR-MA,64.0
18563,55051,28403,6,760,4560,BR-PI,912.0
18564,89334,28518,6,350,2100,BR-TO,420.0
18565,36195,29517,6,110,660,BR-SE,132.0
18566,91248,29755,6,45,270,BR-PE,54.0
18567,67445,29956,5,320,1600,BR-GO,320.0
18568,10086,30079,3,750,2250,BR-AL,450.0
18569,58245,30279,5,120,600,BR-SP,120.0
18570,13716,30743,6,450,2700,BR-BA,540.0
18571,30211,33461,1,380,380,BR-AP,76.0
18572,4307,33620,2,6175,12350,BR-PE,2470.0
18573,75706,34134,5,100,500,BR-PR,100.0
18574,71190,34275,5,360,1800,BR-PI,360.0
18575,4853,34722,1,100,100,BR-PE,20.0
18576,19432,37929,4,190,760,BR-MS,152.0
18577,39814,40302,5,390,1950,BR-RO,390.0
18578,21244,40485,1,1120,1120,BR-SC,224.0
18579,17990,40586,3,3800,11400,BR-MT,2280.0
18580,39368,40864,5,279,1395,BR-RR,279.0
18581,57815,40914,6,100,600,BR-PA,120.0
18582,6381,41196,4,586,2344,BR-MT,468.8
18583,14836,41544,3,1100,3300,BR-PA,660.0
18584,58472,42054,4,150,600,BR-PR,120.0
18585,13814,42223,3,550,1650,BR-RN,330.0
18586,66539,43348,1,399,399,BR-PB,79.8
18587,5567,44572,1,210,210,BR-MG,42.0
18588,6769,46680,2,220,440,BR-PI,88.0
18589,72621,46988,2,179,358,BR-AP,71.6
18590,13716,47265,2,450,900,BR-MG,180.0
18591,9981,47616,3,4000,12000,BR-CE,2400.0
18592,33348,48950,4,160,640,BR-SP,128.0
18593,7940,49150,6,1200,7200,BR-RS,1440.0
18594,58245,49248,6,120,720,BR-RR,144.0
18595,77558,50529,3,790,2370,BR-PA,474.0
18596,71946,52895,1,290,290,BR-RO,58.0
18597,54794,53437,2,350,700,BR-PB,140.0
18598,66135,53893,2,490,980,BR-BA,196.0
18599,53941,54393,3,280,840,BR-ES,168.0
18600,100939,55353,2,310,620,BR-RR,124.0
18601,86302,55661,3,139,417,BR-AP,83.4
18602,47475,56133,3,490,1470,BR-CE,294.0
18603,51238,56328,4,410,1640,BR-PA,328.0
18604,21244,56462,6,1120,6720,BR-PB,1344.0
18605,56350,56630,1,245,245,BR-PA,49.0
18606,68110,58795,3,790,2370,BR-AM,474.0
18607,98640,59478,3,990,2970,BR-AP,594.0
18608,100932,59713,1,3900,3900,BR-CE,780.0
18609,45979,60230,5,280,1400,BR-MT,280.0
18610,55051,61006,4,760,3040,BR-ES,608.0
18611,6381,61516,2,586,1172,BR-MG,234.4
18612,41189,62049,5,160,800,BR-AP,160.0
18613,32126,64880,1,210,210,BR-SE,42.0
18614,45695,66082,3,240,720,BR-PI,144.0
18615,4835,67088,1,560,560,BR-SC,112.0
18616,87156,67542,2,160,320,BR-TO,64.0
18617,24159,67774,2,270,540,BR-RN,108.0
18618,13906,68386,6,340,2040,BR-SP,408.0
18619,41518,69195,1,260,260,BR-CE,52.0
18620,75706,69325,1,100,100,BR-RN,20.0
18621,89100,69378,6,4200,25200,BR-SC,5040.0
18622,13705,69600,4,180,720,BR-CE,144.0
18623,87156,70011,4,160,640,BR-TO,128.0
18624,100481,70091,4,410,1640,BR-AM,328.0
18625,58245,72155,1,120,120,BR-CE,24.0
18626,71190,73245,4,360,1440,BR-RR,288.0
18627,6888,74231,4,350,1400,BR-CE,280.0
18628,43888,74987,2,190,380,BR-PB,76.0
18629,55051,75351,5,760,3800,BR-AM,760.0
18630,18128,75841,5,795,3975,BR-BA,795.0
18631,12812,76029,5,320,1600,BR-GO,320.0
18632,8707,76146,1,150,150,BR-PI,30.0
18633,12609,79024,1,320,320,BR-AL,64.0
18634,91248,79600,1,45,45,BR-AM,9.0
18635,3820,80383,5,139,695,BR-PB,139.0
18636,62594,82674,6,300,1800,BR-BA,360.0
18637,53731,83241,4,430,1720,BR-PI,344.0
18638,6137,83868,2,100,200,BR-AL,40.0
18639,31651,83884,2,180,360,BR-AL,72.0
18640,64127,84514,6,590,3540,BR-RO,708.0
18641,89100,84520,6,4200,25200,BR-RJ,5040.0
18642,47475,84818,1,490,490,BR-DF,98.0
18643,54794,85600,2,350,700,BR-SP,140.0
18644,37384,85608,4,700,2800,BR-PA,560.0
18645,72621,87974,6,179,1074,BR-SE,214.8
18646,35682,89387,1,250,250,BR-CE,50.0
18647,43888,90127,4,190,760,BR-ES,152.0
18648,6137,90227,3,100,300,BR-AL,60.0
18649,14420,90654,4,690,2760,BR-ES,552.0
18650,74506,90964,2,420,840,BR-MT,168.0
18651,100484,91606,2,320,640,BR-PE,128.0
18652,45979,91897,1,280,280,BR-TO,56.0
18653,20029,92184,1,294,294,BR-AP,58.8
18654,3865,92265,3,6500,19500,BR-SE,3900.0
18655,46573,92560,6,350,2100,BR-PR,420.0
18656,100460,93075,2,890,1780,BR-PR,356.0
18657,37384,93700,5,700,3500,BR-PI,700.0
18658,6381,95194,3,586,1758,BR-ES,351.6
18659,44424,95397,1,360,360,BR-PB,72.0
18660,70240,95443,6,290,1740,BR-RJ,348.0
18661,29893,96152,2,420,840,BR-AC,168.0
18662,6888,96351,6,350,2100,BR-CE,420.0
18663,7729,96552,1,360,360,BR-TO,72.0
18664,57815,96553,3,100,300,BR-AC,60.0
18665,14420,96913,2,690,1380,BR-MA,276.0
18666,54794,97079,5,350,1750,BR-MA,350.0
18667,39368,97268,3,279,837,BR-SC,167.4
18668,91498,97349,2,130,260,BR-PB,52.0
18669,16634,97438,2,480,960,BR-PB,192.0
18670,17329,97541,6,590,3540,BR-SP,708.0
18671,11736,98491,1,740,740,BR-PA,148.0
18672,10795,99306,1,300,300,BR-PI,60.0
18673,86544,99361,5,50,250,BR-DF,50.0
18674,38723,99935,5,80,400,BR-RN,80.0
18675,29301,100552,2,180,360,BR-SC,72.0
18676,84176,100835,4,310,1240,BR-CE,248.0
18677,42913,101431,6,2590,15540,BR-ES,3108.0
18678,29893,102045,5,420,2100,BR-PE,420.0
18679,45979,102600,6,280,1680,BR-TO,336.0
18680,21244,102858,5,1120,5600,BR-AL,1120.0
18681,8673,103686,3,490,1470,BR-ES,294.0
18682,7940,103780,1,1200,1200,BR-PA,240.0
18683,100932,104459,1,3900,3900,BR-MA,780.0
18684,40082,104564,2,315,630,BR-PR,126.0
18685,73038,104791,2,90,180,BR-PE,36.0
18686,61071,106112,1,450,450,BR-RJ,90.0
18687,35682,106240,6,250,1500,BR-SP,300.0
18688,8673,107195,2,490,980,BR-PR,196.0
18689,3451,108400,5,250,1250,BR-ES,250.0
18690,10795,108847,3,300,900,BR-MS,180.0
18691,70813,109049,2,120,240,BR-PE,48.0
18692,45979,110345,4,280,1120,BR-AL,224.0
18693,6769,110492,3,220,660,BR-ES,132.0
18694,35682,111982,3,250,750,BR-SE,150.0
18695,87156,113641,4,160,640,BR-RR,128.0
18696,77079,113721,2,100,200,BR-RN,40.0
18697,8707,113761,3,150,450,BR-ES,90.0
18698,18751,114151,2,990,1980,BR-PB,396.0
18699,9809,114773,1,260,260,BR-MT,52.0
18700,100481,115368,6,410,2460,BR-ES,492.0
18701,21516,116717,1,320,320,BR-MT,64.0
18702,86845,116866,2,110,220,BR-MG,44.0
18703,81822,117136,2,390,780,BR-GO,156.0
18704,71190,117741,4,360,1440,BR-RR,288.0
18705,100983,117845,6,350,2100,BR-AC,420.0
18706,62594,118937,6,300,1800,BR-MA,360.0
18707,35129,119090,4,320,1280,BR-SE,256.0
18708,66135,119465,3,490,1470,BR-PE,294.0
18709,84176,119723,3,310,930,BR-SP,186.0
18710,17258,120344,3,420,1260,BR-ES,252.0
18711,79079,120737,5,320,1600,BR-TO,320.0
18712,10086,121840,3,750,2250,BR-SE,450.0
18713,4553,121846,5,110,550,BR-TO,110.0
18714,86243,121976,3,350,1050,BR-ES,210.0
18715,39814,122952,4,390,1560,BR-GO,312.0
18716,53731,124478,2,430,860,BR-RR,172.0
18717,47405,124852,5,310,1550,BR-ES,310.0
18718,29893,125275,3,420,1260,BR-ES,252.0
18719,86845,125384,2,110,220,BR-MS,44.0
18720,20029,125820,3,294,882,BR-DF,176.4
18721,83866,128670,6,990,5940,BR-BA,1188.0
18722,74864,131548,5,130,650,BR-ES,130.0
18723,13472,132330,1,450,450,BR-MA,90.0
18724,8456,132601,2,360,720,BR-MA,144.0
18725,86544,132814,5,50,250,BR-PA,50.0
18726,21516,133055,1,320,320,BR-AL,64.0
18727,79551,133964,5,290,1450,BR-RS,290.0
18728,84176,134556,3,310,930,BR-BA,186.0
18729,47682,134609,3,430,1290,BR-RN,258.0
18730,7193,134761,3,320,960,BR-AC,192.0
18731,93262,135594,1,450,450,BR-MS,90.0
18732,6381,136586,3,586,1758,BR-AC,351.6
18733,84176,137637,4,310,1240,BR-CE,248.0
18734,59784,139216,4,390,1560,BR-RS,312.0
18735,100939,202,1,310,310,BR-PB,62.0
18736,100481,1995,4,410,1640,BR-SC,328.0
18737,13472,2103,2,450,900,BR-SE,180.0
18738,33976,2312,3,120,360,BR-DF,72.0
18739,6262,2820,6,644,3864,BR-MG,772.8
18740,12609,2867,3,320,960,BR-SP,192.0
18741,75557,3219,2,90,180,BR-SC,36.0
18742,33349,3429,3,270,810,BR-PR,162.0
18743,29650,4352,3,120,360,BR-AL,72.0
18744,59784,4879,2,390,780,BR-SE,156.0
18745,44424,4981,2,360,720,BR-CE,144.0
18746,51238,5681,6,410,2460,BR-TO,492.0
18747,3829,5828,1,2630,2630,BR-MT,526.0
18748,62594,6055,1,300,300,BR-AC,60.0
18749,12812,6975,6,320,1920,BR-TO,384.0
18750,7193,7123,3,320,960,BR-RR,192.0
18751,41189,7661,1,160,160,BR-DF,32.0
18752,12812,7981,4,320,1280,BR-SE,256.0
18753,31835,8752,5,399,1995,BR-AL,399.0
18754,91248,9000,5,45,225,BR-MT,45.0
18755,97039,9453,2,320,640,BR-DF,128.0
18756,57815,9884,2,100,200,BR-SP,40.0
18757,6262,10581,3,644,1932,BR-AM,386.4
18758,18212,10915,3,120,360,BR-PB,72.0
18759,55452,11026,4,350,1400,BR-AL,280.0
18760,35129,11105,4,320,1280,BR-MS,256.0
18761,13814,12001,2,550,1100,BR-PE,220.0
18762,18212,12280,4,120,480,BR-PB,96.0
18763,35129,13167,4,320,1280,BR-SE,256.0
18764,13906,13445,6,340,2040,BR-PI,408.0
18765,79079,15927,4,320,1280,BR-PE,256.0
18766,71770,17255,3,530,1590,BR-RR,318.0
18767,11218,17878,1,250,250,BR-PI,50.0
18768,4553,19658,3,110,330,BR-RS,66.0
18769,6137,20361,5,100,500,BR-PI,100.0
18770,100932,20451,3,3900,11700,BR-ES,2340.0
18771,17395,20483,3,1400,4200,BR-MA,840.0
18772,87156,21272,5,160,800,BR-MG,160.0
18773,29650,25170,2,120,240,BR-PE,48.0
18774,65473,25372,6,210,1260,BR-MA,252.0
18775,66135,25531,4,490,1960,BR-DF,392.0
18776,3820,25804,1,139,139,BR-BA,27.8
18777,75557,26510,2,90,180,BR-AC,36.0
18778,18212,26948,6,120,720,BR-PA,144.0
18779,32126,28106,2,210,420,BR-RJ,84.0
18780,100961,28120,2,480,960,BR-MT,192.0
18781,24159,28565,4,270,1080,BR-BA,216.0
18782,14420,29144,3,690,2070,BR-DF,414.0
18783,41262,29498,5,390,1950,BR-DF,390.0
18784,51314,29646,1,410,410,BR-CE,82.0
18785,56571,32158,5,420,2100,BR-SE,420.0
18786,61071,32181,2,450,900,BR-RO,180.0
18787,11736,33294,4,740,2960,BR-TO,592.0
18788,25562,33329,2,320,640,BR-PI,128.0
18789,6262,33439,4,644,2576,BR-SE,515.2
18790,61071,34095,4,450,1800,BR-AP,360.0
18791,44379,35163,3,165,495,BR-PB,99.0
18792,56350,36067,5,245,1225,BR-RO,245.0
18793,98964,36228,4,280,1120,BR-RR,224.0
18794,12812,37277,6,320,1920,BR-DF,384.0
18795,29301,38189,2,180,360,BR-PA,72.0
18796,61356,38622,4,390,1560,BR-PI,312.0
18797,58245,38998,1,120,120,BR-AP,24.0
18798,84176,39026,3,310,930,BR-MT,186.0
18799,25562,40747,6,320,1920,BR-CE,384.0
18800,83009,41467,3,280,840,BR-MA,168.0
18801,36195,41477,4,110,440,BR-PI,88.0
18802,49497,41755,4,320,1280,BR-BA,256.0
18803,8707,43944,6,150,900,BR-RN,180.0
18804,82990,44270,4,450,1800,BR-AP,360.0
18805,14836,44356,3,1100,3300,BR-AM,660.0
18806,22568,46603,5,245,1225,BR-RN,245.0
18807,32126,47159,1,210,210,BR-AL,42.0
18808,100939,47366,3,310,930,BR-CE,186.0
18809,55051,47801,4,760,3040,BR-RS,608.0
18810,79551,47859,2,290,580,BR-AL,116.0
18811,5292,49176,3,576,1728,BR-AM,345.6
18812,17395,49412,2,1400,2800,BR-DF,560.0
18813,25562,49716,3,320,960,BR-ES,192.0
18814,45878,49894,1,210,210,BR-RR,42.0
18815,58245,50899,5,120,600,BR-PI,120.0
18816,85154,51566,1,420,420,BR-MT,84.0
18817,51314,51988,2,410,820,BR-GO,164.0
18818,57708,53357,5,990,4950,BR-AP,990.0
18819,71946,54608,3,290,870,BR-AM,174.0
18820,10795,54643,6,300,1800,BR-MG,360.0
18821,57708,54947,3,990,2970,BR-RJ,594.0
18822,89100,55950,1,4200,4200,BR-PR,840.0
18823,97039,57146,6,320,1920,BR-DF,384.0
18824,82990,57219,1,450,450,BR-AL,90.0
18825,30211,57395,5,380,1900,BR-SP,380.0
18826,32986,60671,3,315,945,BR-SC,189.0
18827,18212,60695,2,120,240,BR-AC,48.0
18828,41189,61198,6,160,960,BR-AL,192.0
18829,30211,61239,6,380,2280,BR-PR,456.0
18830,29510,61644,1,360,360,BR-TO,72.0
18831,33348,62226,2,160,320,BR-GO,64.0
18832,89100,62711,3,4200,12600,BR-PR,2520.0
18833,83792,63103,6,390,2340,BR-RS,468.0
18834,3865,65270,5,6500,32500,BR-RN,6500.0
18835,95805,65446,1,100,100,BR-MG,20.0
18836,3865,65636,3,6500,19500,BR-AP,3900.0
18837,14836,65723,6,1100,6600,BR-RN,1320.0
18838,51238,67623,5,410,2050,BR-PB,410.0
18839,3820,68441,1,139,139,BR-PI,27.8
18840,46573,68444,6,350,2100,BR-CE,420.0
18841,75557,68911,5,90,450,BR-TO,90.0
18842,66539,70519,2,399,798,BR-SC,159.6
18843,10086,71551,4,750,3000,BR-GO,600.0
18844,36306,71685,2,390,780,BR-ES,156.0
18845,6262,72719,3,644,1932,BR-AC,386.4
18846,83792,73260,5,390,1950,BR-SC,390.0
18847,74864,73502,3,130,390,BR-PB,78.0
18848,38723,73981,3,80,240,BR-RS,48.0
18849,50330,74870,4,210,840,BR-ES,168.0
18850,10795,75946,5,300,1500,BR-MG,300.0
18851,42913,76305,4,2590,10360,BR-PB,2072.0
18852,83009,76388,2,280,560,BR-DF,112.0
18853,36306,77353,4,390,1560,BR-RJ,312.0
18854,97039,77500,2,320,640,BR-SC,128.0
18855,70240,81785,5,290,1450,BR-PR,290.0
18856,3451,82917,1,250,250,BR-PR,50.0
18857,86302,83430,2,139,278,BR-AP,55.6
18858,5567,83701,3,210,630,BR-AP,126.0
18859,70240,84642,1,290,290,BR-RS,58.0
18860,58472,84781,5,150,750,BR-TO,150.0
18861,23575,84870,4,210,840,BR-MG,168.0
18862,13814,84977,1,550,550,BR-RN,110.0
18863,6699,85164,3,320,960,BR-MG,192.0
18864,38723,85728,3,80,240,BR-AL,48.0
18865,86544,86553,3,50,150,BR-RN,30.0
18866,23575,88134,4,210,840,BR-RJ,168.0
18867,47405,88812,1,310,310,BR-DF,62.0
18868,3820,89273,6,139,834,BR-TO,166.8
18869,91248,89440,6,45,270,BR-RS,54.0
18870,10086,89710,5,750,3750,BR-MT,750.0
18871,65473,90478,5,210,1050,BR-BA,210.0
18872,8691,90692,1,180,180,BR-PA,36.0
18873,11218,92157,2,250,500,BR-PA,100.0
18874,17395,92500,2,1400,2800,BR-PI,560.0
18875,4835,92811,1,560,560,BR-BA,112.0
18876,91248,92938,4,45,180,BR-RJ,36.0
18877,89334,93603,4,350,1400,BR-SE,280.0
18878,84176,93979,3,310,930,BR-RO,186.0
18879,21244,94013,4,1120,4480,BR-PE,896.0
18880,70240,94853,4,290,1160,BR-MT,232.0
18881,84743,95548,1,120,120,BR-SP,24.0
18882,89100,95568,4,4200,16800,BR-DF,3360.0
18883,72667,96949,1,139,139,BR-BA,27.8
18884,40508,97755,3,245,735,BR-PE,147.0
18885,33348,98114,5,160,800,BR-SP,160.0
18886,29893,98409,4,420,1680,BR-PI,336.0
18887,91498,99242,3,130,390,BR-CE,78.0
18888,31835,100534,2,399,798,BR-PE,159.6
18889,17395,101633,5,1400,7000,BR-RR,1400.0
18890,9397,101750,5,345,1725,BR-AM,345.0
18891,29012,101857,5,525,2625,BR-GO,525.0
18892,42913,102295,6,2590,15540,BR-RS,3108.0
18893,5412,103441,5,788,3940,BR-SC,788.0
18894,20029,104360,2,294,588,BR-DF,117.6
18895,84176,104840,6,310,1860,BR-PA,372.0
18896,4853,105131,2,100,200,BR-GO,40.0
18897,56350,105522,2,245,490,BR-RJ,98.0
18898,12895,105651,2,2600,5200,BR-MG,1040.0
18899,9809,106036,4,260,1040,BR-PR,208.0
18900,56380,107529,3,179,537,BR-MG,107.4
18901,50478,107696,6,315,1890,BR-MS,378.0
18902,51314,108374,6,410,2460,BR-BA,492.0
18903,12609,110102,3,320,960,BR-AC,192.0
18904,79079,110844,1,320,320,BR-RO,64.0
18905,17395,112241,6,1400,8400,BR-PR,1680.0
18906,6742,113504,4,850,3400,BR-SP,680.0
18907,51238,114082,1,410,410,BR-RO,82.0
18908,98964,115262,3,280,840,BR-GO,168.0
18909,57815,115853,3,100,300,BR-MT,60.0
18910,48483,117356,1,400,400,BR-TO,80.0
18911,44207,118853,4,290,1160,BR-AM,232.0
18912,44207,118892,3,290,870,BR-PI,174.0
18913,6699,119088,6,320,1920,BR-MT,384.0
18914,10086,119450,5,750,3750,BR-TO,750.0
18915,17990,120308,5,3800,19000,BR-SC,3800.0
18916,71190,122738,1,360,360,BR-MS,72.0
18917,56380,123046,4,179,716,BR-SC,143.2
18918,68110,123730,2,790,1580,BR-AL,316.0
18919,29012,125250,3,525,1575,BR-RN,315.0
18920,73692,125596,6,90,540,BR-BA,108.0
18921,72667,126034,3,139,417,BR-DF,83.4
18922,47475,126257,6,490,2940,BR-ES,588.0
18923,12812,126606,3,320,960,BR-AC,192.0
18924,87711,127075,6,140,840,BR-MG,168.0
18925,13472,128329,1,450,450,BR-SC,90.0
18926,47475,128411,4,490,1960,BR-CE,392.0
18927,100961,131145,3,480,1440,BR-SE,288.0
18928,45979,133089,5,280,1400,BR-SE,280.0
18929,83795,133339,2,310,620,BR-PB,124.0
18930,53731,133720,1,430,430,BR-RN,86.0
18931,17258,135102,4,420,1680,BR-BA,336.0
18932,2706,135154,4,590,2360,BR-PA,472.0
18933,29301,135266,6,180,1080,BR-RN,216.0
18934,86544,135653,2,50,100,BR-BA,20.0
18935,5292,136664,5,576,2880,BR-DF,576.0
18936,66135,138073,5,490,2450,BR-RS,490.0
18937,73038,138364,3,90,270,BR-GO,54.0
18938,45695,138562,4,240,960,BR-RJ,192.0
18939,3829,138787,2,2630,5260,BR-SP,1052.0
18940,75557,238,6,90,540,BR-SP,108.0
18941,39368,1054,3,279,837,BR-AL,167.4
18942,100481,1351,4,410,1640,BR-SC,328.0
18943,29510,3638,2,360,720,BR-PI,144.0
18944,48872,4444,6,120,720,BR-RR,144.0
18945,53458,6984,6,450,2700,BR-CE,540.0
18946,86243,8579,4,350,1400,BR-MS,280.0
18947,3451,9147,1,250,250,BR-ES,50.0
18948,36306,9226,5,390,1950,BR-GO,390.0
18949,66539,10087,3,399,1197,BR-AL,239.4
18950,7193,11084,4,320,1280,BR-PE,256.0
18951,88368,11377,2,250,500,BR-RS,100.0
18952,43054,11960,5,320,1600,BR-MT,320.0
18953,60010,12195,4,90,360,BR-PI,72.0
18954,95805,12822,1,100,100,BR-RS,20.0
18955,4307,13834,2,6175,12350,BR-MA,2470.0
18956,73038,14129,5,90,450,BR-ES,90.0
18957,43054,14724,2,320,640,BR-RS,128.0
18958,100460,14956,1,890,890,BR-AM,178.0
18959,66255,15674,4,390,1560,BR-RO,312.0
18960,84692,16692,6,499,2994,BR-ES,598.8
18961,100939,18102,4,310,1240,BR-RR,248.0
18962,25562,19102,4,320,1280,BR-RO,256.0
18963,7729,20154,2,360,720,BR-GO,144.0
18964,45695,20203,2,240,480,BR-SP,96.0
18965,70240,21546,2,290,580,BR-PE,116.0
18966,84743,21831,6,120,720,BR-DF,144.0
18967,44424,24124,6,360,2160,BR-MT,432.0
18968,82990,25036,2,450,900,BR-SC,180.0
18969,47405,25230,6,310,1860,BR-CE,372.0
18970,47475,25320,2,490,980,BR-CE,196.0
18971,24159,26410,1,270,270,BR-PB,54.0
18972,82990,26758,2,450,900,BR-PA,180.0
18973,21516,26943,4,320,1280,BR-TO,256.0
18974,22407,27567,4,200,800,BR-AC,160.0
18975,65473,27590,5,210,1050,BR-ES,210.0
18976,70673,27780,3,210,630,BR-RR,126.0
18977,41262,28138,5,390,1950,BR-PE,390.0
18978,45979,28435,5,280,1400,BR-PA,280.0
18979,5412,28492,3,788,2364,BR-MG,472.8
18980,100939,29056,1,310,310,BR-BA,62.0
18981,71770,29423,4,530,2120,BR-GO,424.0
18982,100460,30659,6,890,5340,BR-RS,1068.0
18983,21244,30722,3,1120,3360,BR-TO,672.0
18984,83792,32258,1,390,390,BR-SE,78.0
18985,11218,32655,5,250,1250,BR-DF,250.0
18986,60010,33321,6,90,540,BR-PE,108.0
18987,24159,33486,6,270,1620,BR-RR,324.0
18988,74864,34643,6,130,780,BR-TO,156.0
18989,40082,36196,2,315,630,BR-PR,126.0
18990,62594,37576,4,300,1200,BR-ES,240.0
18991,37384,39069,1,700,700,BR-MS,140.0
18992,38723,40204,5,80,400,BR-RJ,80.0
18993,37384,41348,3,700,2100,BR-MS,420.0
18994,41262,41447,6,390,2340,BR-MS,468.0
18995,56350,41674,5,245,1225,BR-SP,245.0
18996,61356,42137,6,390,2340,BR-AM,468.0
18997,8673,42315,1,490,490,BR-MG,98.0
18998,86243,42820,4,350,1400,BR-RR,280.0
18999,18128,44163,3,795,2385,BR-PA,477.0
19000,6742,44274,3,850,2550,BR-MA,510.0
19001,100932,44932,3,3900,11700,BR-RR,2340.0
19002,50330,45976,4,210,840,BR-PR,168.0
19003,41262,46407,6,390,2340,BR-CE,468.0
19004,74506,46698,1,420,420,BR-SC,84.0
19005,28699,46750,2,420,840,BR-MT,168.0
19006,48872,47508,2,120,240,BR-CE,48.0
19007,98964,48049,2,280,560,BR-AC,112.0
19008,44207,48419,2,290,580,BR-AL,116.0
19009,84692,51244,1,499,499,BR-TO,99.8
19010,70673,51935,4,210,840,BR-PR,168.0
19011,44207,52007,4,290,1160,BR-PR,232.0
19012,66135,52653,6,490,2940,BR-GO,588.0
19013,74864,52691,5,130,650,BR-SC,130.0
19014,6742,54089,2,850,1700,BR-MA,340.0
19015,5995,54158,3,398,1194,BR-RS,238.8
19016,83795,54651,4,310,1240,BR-RR,248.0
19017,70673,55599,4,210,840,BR-BA,168.0
19018,33349,56297,6,270,1620,BR-SE,324.0
19019,31835,56916,2,399,798,BR-MA,159.6
19020,82257,56923,4,1600,6400,BR-RO,1280.0
19021,33976,57810,3,120,360,BR-ES,72.0
19022,7871,61258,4,420,1680,BR-PB,336.0
19023,6262,61288,6,644,3864,BR-BA,772.8
19024,5292,61514,5,576,2880,BR-RJ,576.0
19025,29301,61616,3,180,540,BR-AP,108.0
19026,36195,63348,1,110,110,BR-AC,22.0
19027,100481,64221,4,410,1640,BR-AL,328.0
