pedido_id,producto_id,vendedor_id,fecha_compra,total
65270,3865,3,2020-09-26,32500
65446,95805,5,2020-09-26,100
65636,3865,3,2020-09-26,19500
65723,14836,2,2020-09-26,6600
67623,51238,1,2020-09-27,2050
68441,3820,2,2020-09-27,139
68444,46573,4,2020-09-27,2100
68911,75557,3,2020-09-27,450
70519,66539,5,2020-09-27,798
71551,10086,1,2020-09-27,3000
71685,36306,3,2020-09-27,780
72719,6262,2,2020-09-27,1932
73260,83792,3,2020-09-27,1950
73502,74864,4,2020-09-27,390
73981,38723,2,2020-09-27,240
74870,50330,2,2020-09-27,840
75946,10795,4,2020-09-27,1500
76305,42913,4,2020-09-27,10360
76388,83009,5,2020-09-28,560
77353,36306,5,2020-09-28,1560
77500,97039,1,2020-09-28,640
81785,70240,3,2020-09-28,1450
82917,3451,4,2020-09-28,250
83430,86302,5,2020-09-28,278
83701,5567,4,2020-09-28,630
84642,70240,3,2020-09-28,290
84781,58472,1,2020-09-28,750
84870,23575,2,2020-09-28,840
84977,13814,2,2020-09-28,550
85164,6699,2,2020-09-28,960
85728,38723,5,2020-09-28,240
86553,86544,3,2020-09-28,150
88134,23575,2,2020-09-28,840
88812,47405,3,2020-09-28,310
89273,3820,2,2020-09-28,834
89440,91248,5,2020-09-28,270
89710,10086,3,2020-09-28,3750
90478,65473,1,2020-09-28,1050
90692,8691,2,2020-09-28,180
92157,11218,2,2020-09-28,500
92500,17395,2,2020-09-28,2800
92811,4835,1,2020-09-28,560
92938,91248,3,2020-09-28,180
93603,89334,4,2020-09-28,1400
93979,84176,2,2020-09-29,930
94013,21244,1,2020-09-29,4480
94853,70240,2,2020-09-29,1160
95548,84743,2,2020-09-29,120
95568,89100,3,2020-09-29,16800
96949,72667,5,2020-09-29,139
97755,40508,5,2020-09-29,735
98114,33348,2,2020-09-29,800
98409,29893,2,2020-09-29,1680
99242,91498,2,2020-09-29,390
100534,31835,1,2020-09-29,798
101633,17395,2,2020-09-29,7000
101750,9397,5,2020-09-29,1725
101857,29012,2,2020-09-29,2625
102295,42913,4,2020-09-29,15540
103441,5412,5,2020-09-29,3940
104360,20029,4,2020-09-29,588
104840,84176,4,2020-09-29,1860
105131,4853,4,2020-09-29,200
105522,56350,2,2020-09-29,490
105651,12895,5,2020-09-29,5200
106036,9809,3,2020-09-29,1040
107529,56380,5,2020-09-29,537
107696,50478,1,2020-09-30,1890
108374,51314,5,2020-09-30,2460
110102,12609,3,2020-09-30,960
110844,79079,4,2020-09-30,320
112241,17395,5,2020-09-30,8400
113504,6742,3,2020-09-30,3400
114082,51238,1,2020-09-30,410
115262,98964,4,2020-09-30,840
115853,57815,2,2020-09-30,300
117356,48483,3,2020-09-30,400
118853,44207,2,2020-09-30,1160
118892,44207,4,2020-09-30,870
119088,6699,5,2020-09-30,1920
119450,10086,2,2020-09-30,3750
120308,17990,2,2020-09-30,19000
122738,71190,2,2020-09-30,360
123046,56380,3,2020-09-30,716
123730,68110,1,2020-09-30,1580
125250,29012,2,2020-09-30,1575
125596,73692,2,2020-09-30,540
126034,72667,2,2020-09-30,417
126257,47475,1,2020-09-30,2940
126606,12812,3,2020-09-30,960
127075,87711,2,2020-09-30,840
128329,13472,3,2020-09-30,450
128411,47475,5,2020-09-30,1960
131145,100961,4,2020-09-30,1440
133089,45979,2,2020-09-30,1400
133339,83795,2,2020-09-30,620
133720,53731,2,2020-09-30,430
135102,17258,2,2020-09-30,1680
135154,2706,5,2020-09-30,2360
135266,29301,1,2020-09-30,1080
135653,86544,1,2020-09-30,100
136664,5292,4,2020-09-30,2880
138073,66135,4,2020-09-30,2450
138364,73038,1,2020-09-30,270
138562,45695,1,2020-09-30,960
138787,3829,5,2020-09-30,5260
238,75557,1,2020-09-30,540
1054,39368,2,2020-09-30,837
1351,100481,2,2020-09-30,1640
3638,29510,3,2020-09-30,720
4444,48872,1,2020-09-30,720
6984,53458,5,2020-09-30,2700
8579,86243,1,2020-09-30,1400
9147,3451,2,2020-09-30,250
9226,36306,3,2020-09-30,1950
10087,66539,1,2020-09-30,1197
11084,7193,4,2020-09-30,1280
11377,88368,5,2020-09-30,500
11960,43054,4,2020-09-30,1600
12195,60010,5,2020-09-30,360
12822,95805,2,2020-09-30,100
13834,4307,3,2020-09-30,12350
14129,73038,4,2020-10-01,450
14724,43054,2,2020-10-01,640
14956,100460,5,2020-10-01,890
15674,66255,1,2020-10-01,1560
16692,84692,4,2020-10-01,2994
18102,100939,3,2020-10-01,1240
19102,25562,4,2020-10-01,1280
20154,7729,1,2020-10-01,720
20203,45695,5,2020-10-01,480
21546,70240,2,2020-10-01,580
21831,84743,1,2020-10-01,720
24124,44424,3,2020-10-01,2160
25036,82990,2,2020-10-01,900
25230,47405,1,2020-10-01,1860
25320,47475,1,2020-10-01,980
26410,24159,2,2020-10-01,270
26758,82990,4,2020-10-01,900
26943,21516,4,2020-10-01,1280
27567,22407,2,2020-10-01,800
27590,65473,1,2020-10-01,1050
27780,70673,4,2020-10-01,630
28138,41262,5,2020-10-01,1950
28435,45979,1,2020-10-01,1400
28492,5412,2,2020-10-01,2364
29056,100939,2,2020-10-01,310
29423,71770,3,2020-10-01,2120
30659,100460,1,2020-10-01,5340
30722,21244,5,2020-10-02,3360
32258,83792,2,2020-10-02,390
32655,11218,2,2020-10-02,1250
33321,60010,2,2020-10-02,540
33486,24159,5,2020-10-02,1620
34643,74864,4,2020-10-02,780
36196,40082,5,2020-10-02,630
37576,62594,4,2020-10-02,1200
39069,37384,2,2020-10-02,700
40204,38723,2,2020-10-02,400
41348,37384,3,2020-10-02,2100
41447,41262,4,2020-10-02,2340
41674,56350,3,2020-10-02,1225
42137,61356,2,2020-10-02,2340
42315,8673,4,2020-10-02,490
42820,86243,3,2020-10-02,1400
44163,18128,4,2020-10-02,2385
44274,6742,2,2020-10-02,2550
44932,100932,5,2020-10-02,11700
45976,50330,4,2020-10-02,840
46407,41262,1,2020-10-02,2340
46698,74506,3,2020-10-02,420
46750,28699,1,2020-10-02,840
47508,48872,3,2020-10-02,240
48049,98964,2,2020-10-02,560
48419,44207,2,2020-10-02,580
51244,84692,3,2020-10-02,499
51935,70673,2,2020-10-02,840
52007,44207,4,2020-10-02,1160
52653,66135,4,2020-10-02,2940
52691,74864,2,2020-10-02,650
54089,6742,2,2020-10-02,1700
54158,5995,2,2020-10-02,1194
54651,83795,4,2020-10-02,1240
55599,70673,1,2020-10-02,840
56297,33349,4,2020-10-03,1620
56916,31835,5,2020-10-03,798
56923,82257,3,2020-10-03,6400
57810,33976,5,2020-10-03,360
61258,7871,3,2020-10-03,1680
61288,6262,4,2020-10-03,3864
61514,5292,2,2020-10-03,2880
61616,29301,4,2020-10-03,540
63348,36195,3,2020-10-03,110
64221,100481,5,2020-10-03,1640
64343,27336,5,2020-10-03,250
64579,53941,3,2020-10-03,280
65061,30263,4,2020-10-03,810
65926,23575,1,2020-10-03,1050
66276,70673,1,2020-10-03,1050
66902,18128,2,2020-10-03,3180
67147,44379,4,2020-10-03,495
67635,49497,4,2020-10-03,1280
67932,82990,1,2020-10-03,1800
69143,61356,4,2020-10-03,1560
69263,18790,5,2020-10-03,2670
71395,66539,3,2020-10-03,1995
71693,66135,1,2020-10-03,1470
72234,64127,2,2020-10-03,2360
72263,50330,1,2020-10-03,1260
72815,7940,2,2020-10-03,4800
72982,3865,2,2020-10-03,19500
73503,38723,5,2020-10-03,240
73562,44207,2,2020-10-03,1160
73679,2706,2,2020-10-03,3540
76178,87711,2,2020-10-03,560
76181,40082,2,2020-10-03,1890
76321,4307,2,2020-10-03,18525
76576,83792,2,2020-10-03,2340
79257,19432,4,2020-10-03,760
80975,43054,4,2020-10-03,960
81084,81822,5,2020-10-04,390
81331,74506,5,2020-10-04,2100
82303,5292,5,2020-10-04,2304
82883,5995,2,2020-10-04,796
86713,88368,5,2020-10-04,750
86796,53731,3,2020-10-04,2150
87110,45695,4,2020-10-04,1440
88705,85154,2,2020-10-04,420
89223,77558,3,2020-10-04,3160
89354,12751,1,2020-10-04,800
89436,32986,4,2020-10-04,630
90091,7193,2,2020-10-04,1600
90629,56350,5,2020-10-04,1470
91601,97039,2,2020-10-04,1280
92137,86302,3,2020-10-04,278
93089,13906,1,2020-10-04,1020
94862,85154,4,2020-10-04,1260
95572,17395,2,2020-10-04,8400
96606,53458,2,2020-10-04,450
96907,84692,2,2020-10-04,2994
97599,29012,2,2020-10-04,1575
98239,9809,3,2020-10-04,1040
98367,5412,2,2020-10-04,3940
98911,7193,2,2020-10-04,640
99060,37384,2,2020-10-04,2800
99737,45979,3,2020-10-04,280
99767,47682,4,2020-10-04,1290
100227,51314,5,2020-10-04,1640
101211,100481,5,2020-10-04,1230
102334,23575,2,2020-10-04,840
103187,51314,1,2020-10-04,2460
103271,8691,2,2020-10-04,900
103473,8456,4,2020-10-04,2160
105247,73038,4,2020-10-04,270
105451,48872,3,2020-10-04,360
107313,39368,2,2020-10-04,1116
108139,18790,2,2020-10-04,2670
108310,44379,3,2020-10-04,165
108392,82257,1,2020-10-04,1600
109160,54794,1,2020-10-04,1050
109735,17329,2,2020-10-04,2360
110395,53138,5,2020-10-04,690
111508,100939,2,2020-10-04,1860
111509,55452,3,2020-10-04,1400
111574,71190,4,2020-10-04,1800
113150,83795,2,2020-10-05,1860
113514,6137,2,2020-10-05,400
113710,81822,1,2020-10-05,780
114161,36306,1,2020-10-05,2340
114196,22568,5,2020-10-05,1225
114280,82990,5,2020-10-05,1800
114326,83866,2,2020-10-05,1980
114636,17329,5,2020-10-05,1180
115011,44379,1,2020-10-05,990
115313,38723,4,2020-10-05,480
116907,70240,3,2020-10-05,1740
118170,57696,2,2020-10-05,820
118290,7729,1,2020-10-05,1440
118465,27659,2,2020-10-05,840
118963,30211,3,2020-10-05,1520
120293,65473,2,2020-10-05,1260
120700,81822,2,2020-10-05,1170
121830,10795,4,2020-10-05,1800
121968,14074,2,2020-10-05,1800
122350,3829,4,2020-10-05,7890
122382,17990,2,2020-10-05,22800
122402,88368,2,2020-10-05,1000
122784,37384,4,2020-10-05,1400
123575,30211,2,2020-10-05,1520
123943,37384,2,2020-10-05,2800
124163,100481,1,2020-10-05,410
124185,50330,1,2020-10-05,840
124351,2706,4,2020-10-05,1770
124727,9981,4,2020-10-05,16000
126706,77079,4,2020-10-05,200
127053,95805,2,2020-10-05,500
127278,18128,5,2020-10-05,3180
127284,72621,3,2020-10-05,1074
127292,58245,1,2020-10-05,120
127851,12751,2,2020-10-05,1600
128113,9809,3,2020-10-06,260
128627,33349,2,2020-10-06,1350
128754,33348,1,2020-10-06,800
129639,12609,5,2020-10-06,320
129688,86302,5,2020-10-06,278
132667,70240,3,2020-10-06,290
133408,83795,1,2020-10-06,310
135827,56350,4,2020-10-06,1225
136596,39814,2,2020-10-06,1170
136885,100481,4,2020-10-06,2460
137539,33348,4,2020-10-06,320
138739,41189,5,2020-10-06,800
732,13472,3,2020-10-06,900
1284,9981,1,2020-10-06,4000
1667,74506,3,2020-10-06,420
2166,14420,3,2020-10-06,1380
4538,30263,4,2020-10-06,270
5094,18790,3,2020-10-06,5340
5113,83795,3,2020-10-07,1240
5563,44424,3,2020-10-07,720
6584,59784,5,2020-10-07,2340
7027,40508,2,2020-10-07,245
7789,2706,2,2020-10-07,2950
8321,13814,5,2020-10-07,3300
8824,100481,3,2020-10-07,1640
9657,87156,1,2020-10-07,480
9793,93262,3,2020-10-07,1350
10135,31651,1,2020-10-07,900
10152,82257,2,2020-10-07,4800
10723,55452,3,2020-10-07,350
11193,60010,3,2020-10-07,450
11281,47475,2,2020-10-07,1470
13091,7940,5,2020-10-07,6000
14717,39814,4,2020-10-07,1560
14760,13814,5,2020-10-08,1650
15670,3820,4,2020-10-08,139
16016,66255,2,2020-10-08,390
17162,13716,4,2020-10-08,450
17288,13705,1,2020-10-08,1080
20642,17329,1,2020-10-08,590
20939,97039,5,2020-10-08,320
22655,61071,3,2020-10-08,2250
23108,29510,2,2020-10-08,1800
23177,57815,1,2020-10-08,500
23249,4553,2,2020-10-08,330
23341,85154,2,2020-10-08,420
23770,3865,2,2020-10-08,13000
25912,61356,3,2020-10-08,390
26114,40508,2,2020-10-08,1225
26190,79551,3,2020-10-08,870
27890,81822,2,2020-10-08,1560
28737,100983,2,2020-10-08,1750
28918,68110,1,2020-10-08,3160
28945,11218,4,2020-10-08,750
29166,31651,2,2020-10-09,720
30177,91248,5,2020-10-09,270
31147,50330,2,2020-10-09,630
31486,51314,2,2020-10-09,820
32133,71770,5,2020-10-09,530
32439,5412,1,2020-10-09,3152
33174,37384,2,2020-10-09,3500
33253,17395,1,2020-10-09,2800
33257,44424,4,2020-10-09,360
33950,8673,3,2020-10-09,490
35064,10795,3,2020-10-09,1500
35477,41189,2,2020-10-09,640
39738,37384,5,2020-10-09,2800
40704,29012,1,2020-10-09,2625
41742,12895,3,2020-10-09,5200
42080,66539,2,2020-10-09,1197
42876,77558,5,2020-10-09,3160
42972,6699,2,2020-10-09,1280
44032,3865,4,2020-10-09,19500
44740,39814,2,2020-10-09,390
44792,57815,1,2020-10-09,300
45351,18212,5,2020-10-09,360
46651,100983,1,2020-10-09,350
46961,28699,4,2020-10-09,840
47071,8456,2,2020-10-09,720
47883,29893,1,2020-10-09,420
48211,89334,4,2020-10-09,350
49875,70240,3,2020-10-09,1450
50095,43888,1,2020-10-09,1140
51532,17329,5,2020-10-09,1180
51936,6769,2,2020-10-09,1320
53211,29301,3,2020-10-09,360
53365,47682,5,2020-10-10,1290
53426,6381,3,2020-10-10,2344
53535,59784,2,2020-10-10,390
53668,3829,1,2020-10-10,13150
55561,45979,2,2020-10-10,840
55635,31651,2,2020-10-10,180
55870,56571,3,2020-10-10,1260
56580,9397,5,2020-10-10,1725
56657,27546,2,2020-10-10,1680
56852,37384,1,2020-10-10,700
57021,67445,1,2020-10-10,640
57722,61356,2,2020-10-10,1560
57930,100484,3,2020-10-10,640
58627,56350,3,2020-10-10,1470
59384,43054,1,2020-10-10,1600
59414,70813,2,2020-10-10,120
59593,55452,1,2020-10-10,350
60346,22407,5,2020-10-10,400
62199,44207,3,2020-10-10,1450
62200,37384,3,2020-10-10,2100
63374,46573,3,2020-10-10,1400
63447,84692,5,2020-10-11,1996
64508,37384,3,2020-10-11,3500
64934,84743,3,2020-10-11,600
66190,7729,5,2020-10-11,2160
66301,79079,4,2020-10-11,1280
67472,61356,1,2020-10-11,2340
68843,30211,5,2020-10-11,380
69218,9397,4,2020-10-11,1725
71875,31651,3,2020-10-11,720
72809,55452,5,2020-10-11,1750
72845,55452,2,2020-10-11,1050
74451,7940,1,2020-10-11,2400
74615,58472,3,2020-10-11,450
76375,5292,3,2020-10-11,2880
76709,59784,1,2020-10-11,1950
77412,8707,1,2020-10-11,150
77594,47475,5,2020-10-11,1470
77939,5412,5,2020-10-11,788
78009,39368,4,2020-10-11,1674
78054,27546,2,2020-10-12,1344
78286,83795,4,2020-10-12,1240
78345,46573,2,2020-10-12,1750
79945,46573,3,2020-10-12,1750
80096,51238,2,2020-10-12,2050
81921,18751,1,2020-10-12,5940
82362,32126,4,2020-10-12,840
82629,33976,2,2020-10-12,600
82685,54794,5,2020-10-12,350
83059,70813,4,2020-10-12,720
83992,37794,4,2020-10-12,525
84804,25562,2,2020-10-12,640
85764,32126,1,2020-10-12,1050
85946,84743,5,2020-10-12,360
86576,53138,5,2020-10-12,690
86626,57815,2,2020-10-12,500
87660,57815,3,2020-10-12,200
88972,71770,5,2020-10-13,1060
89248,14836,1,2020-10-13,6600
89919,29012,2,2020-10-13,1050
90578,97039,2,2020-10-13,320
91091,45979,3,2020-10-13,1680
91114,23575,4,2020-10-13,420
91307,18128,1,2020-10-13,1590
91728,53941,2,2020-10-13,1400
93451,27336,4,2020-10-13,1500
94435,14074,2,2020-10-13,450
95266,15470,2,2020-10-13,1180
96394,17395,2,2020-10-13,2800
97734,41518,2,2020-10-13,260
97989,21429,1,2020-10-13,780
98961,38723,1,2020-10-13,80
100712,67445,3,2020-10-13,320
102133,58472,5,2020-10-13,150
103259,6699,2,2020-10-13,320
105570,40082,3,2020-10-13,945
106944,31835,3,2020-10-13,2394
107351,61071,5,2020-10-13,2250
108425,100983,1,2020-10-13,700
108588,72667,3,2020-10-13,417
109068,30211,2,2020-10-13,1900
109104,17258,3,2020-10-13,1680
109827,56380,4,2020-10-13,537
110237,77079,4,2020-10-13,200
110457,29012,3,2020-10-14,1050
110951,6699,2,2020-10-14,320
111152,29510,4,2020-10-14,1080
111839,13705,3,2020-10-14,180
113091,42913,4,2020-10-14,10360
113210,85154,1,2020-10-14,2100
113750,10795,4,2020-10-14,600
114208,16634,4,2020-10-14,1920
114718,57696,4,2020-10-14,410
114735,67445,3,2020-10-14,1920
115372,11218,2,2020-10-14,1000
115419,40508,4,2020-10-14,490
115931,10795,2,2020-10-14,1800
116375,12812,2,2020-10-14,320
116915,2706,2,2020-10-14,2360
116993,14836,1,2020-10-14,6600
117787,100481,3,2020-10-14,1640
117990,66255,4,2020-10-14,1950
118776,64127,3,2020-10-14,2360
120868,53458,1,2020-10-14,1800
120882,77558,3,2020-10-14,3160
121514,32890,3,2020-10-14,1920
122913,83009,2,2020-10-14,560
123506,47405,5,2020-10-14,620
124640,83009,2,2020-10-14,280
124959,100481,3,2020-10-14,410
125140,9809,2,2020-10-14,260
125236,43054,1,2020-10-14,1600
125330,5292,2,2020-10-14,1728
129348,40082,4,2020-10-15,1575
129666,15875,1,2020-10-15,980
130319,56571,2,2020-10-15,840
130412,89100,3,2020-10-15,8400
130509,39368,2,2020-10-15,1116
131326,3820,2,2020-10-15,278
132054,83866,3,2020-10-15,990
133987,88368,2,2020-10-15,750
134289,74506,1,2020-10-15,2520
134908,11218,4,2020-10-15,500
136128,27546,5,2020-10-15,1680
136243,53941,4,2020-10-15,1400
136535,43699,5,2020-10-15,338
136629,47405,2,2020-10-15,620
136942,3865,2,2020-10-15,26000
137052,85154,1,2020-10-15,840
137876,29893,2,2020-10-15,1260
138048,86302,3,2020-10-15,278
138107,46573,3,2020-10-15,350
139378,4307,4,2020-10-15,30875
146,7193,4,2020-10-15,960
1577,57815,5,2020-10-15,200
3478,58472,5,2020-10-15,600
3584,7940,5,2020-10-15,4800
4172,91498,4,2020-10-16,260
4196,4835,5,2020-10-16,3360
5314,62594,2,2020-10-16,1500
5822,49497,5,2020-10-16,1600
6183,87156,1,2020-10-16,480
7607,66135,1,2020-10-16,2940
7909,5567,4,2020-10-16,1050
8061,24159,2,2020-10-16,270
9630,9981,2,2020-10-16,12000
10090,33349,1,2020-10-16,1620
10422,48483,4,2020-10-16,2000
11203,14420,2,2020-10-16,4140
11900,31651,1,2020-10-16,720
11918,53941,4,2020-10-16,840
12055,79551,2,2020-10-16,290
13366,33349,5,2020-10-16,810
13694,3820,5,2020-10-16,695
14000,82257,5,2020-10-16,9600
14697,31651,5,2020-10-16,540
15224,14420,3,2020-10-16,4140
15489,35682,3,2020-10-16,250
15526,21429,1,2020-10-16,2340
16550,86302,3,2020-10-16,278
16940,100983,1,2020-10-16,2100
17062,4853,2,2020-10-16,100
17383,16634,1,2020-10-16,2880
17706,41262,3,2020-10-16,390
18108,28699,4,2020-10-16,1680
18160,59337,2,2020-10-16,1170
18349,13814,5,2020-10-16,3300
18618,20029,1,2020-10-16,1176
18953,13814,2,2020-10-16,550
20535,35682,5,2020-10-16,1000
20578,54794,4,2020-10-16,1400
20712,32890,3,2020-10-16,1440
22455,12895,2,2020-10-16,5200
23427,46573,2,2020-10-16,2100
25376,61071,4,2020-10-16,1800
25993,45878,2,2020-10-16,840
25994,23575,3,2020-10-16,1050
27623,13906,4,2020-10-17,1700
28232,33976,1,2020-10-17,240
28535,73692,2,2020-10-17,450
28970,3820,3,2020-10-17,417
29447,83009,3,2020-10-17,560
29592,17258,2,2020-10-17,2100
29933,82990,2,2020-10-17,2250
30666,17258,2,2020-10-17,2100
30806,4553,1,2020-10-17,550
31595,62594,3,2020-10-17,900
34584,13716,5,2020-10-17,900
34994,67445,1,2020-10-17,320
36088,48872,1,2020-10-17,480
36451,9809,2,2020-10-17,260
36656,42913,2,2020-10-17,15540
36862,70813,2,2020-10-17,120
37719,7871,3,2020-10-17,420
38304,47405,5,2020-10-17,930
39554,56380,3,2020-10-17,537
40362,17329,3,2020-10-17,590
41184,21429,5,2020-10-17,2340
42619,93262,2,2020-10-17,900
42889,6699,3,2020-10-17,1280
43022,82990,1,2020-10-17,1800
44031,21244,3,2020-10-17,5600
44569,74864,1,2020-10-17,130
44597,15470,3,2020-10-17,2950
46109,18751,2,2020-10-17,2970
46191,79079,2,2020-10-17,1600
47019,6699,4,2020-10-17,320
49430,8707,2,2020-10-17,900
50241,54794,2,2020-10-17,1750
50783,100961,1,2020-10-17,960
51429,57696,3,2020-10-17,2050
52023,77558,1,2020-10-17,4740
53343,37384,2,2020-10-17,700
54231,86243,2,2020-10-17,1050
54486,72621,5,2020-10-17,179
54635,74506,3,2020-10-17,840
55558,86243,5,2020-10-17,1750
55706,50330,4,2020-10-17,1260
56193,87156,3,2020-10-17,480
56841,53941,2,2020-10-17,1680
58234,31835,2,2020-10-17,1197
58335,18790,2,2020-10-18,3560
58630,55051,2,2020-10-18,760
59794,39368,2,2020-10-18,1674
60078,57815,2,2020-10-18,600
60138,8707,4,2020-10-18,150
60273,30211,1,2020-10-18,1520
60704,29301,4,2020-10-18,540
61554,13814,5,2020-10-18,550
62623,56380,2,2020-10-18,716
63087,18128,4,2020-10-18,1590
63625,84176,5,2020-10-18,1550
63717,51314,5,2020-10-18,410
64424,48872,5,2020-10-18,120
64516,30211,4,2020-10-18,1900
68941,89100,4,2020-10-18,4200
70177,71770,3,2020-10-18,1060
70254,41262,3,2020-10-18,1170
71601,7729,2,2020-10-18,1080
72854,17395,2,2020-10-18,7000
73690,31651,1,2020-10-18,720
73938,82990,3,2020-10-18,900
75725,87156,2,2020-10-18,640
75778,50771,5,2020-10-18,340
77036,21516,3,2020-10-18,1600
77614,100961,4,2020-10-18,2400
77884,74864,4,2020-10-18,780
78086,18212,5,2020-10-18,600
78116,32126,2,2020-10-18,1050
78261,54794,2,2020-10-18,1750
78394,35129,4,2020-10-18,640
79350,3820,5,2020-10-18,139
81317,17258,3,2020-10-18,2520
82322,3829,2,2020-10-18,5260
83079,59784,2,2020-10-18,1950
85043,6262,4,2020-10-18,3864
85103,53138,3,2020-10-18,1380
85268,3820,4,2020-10-18,556
85838,10086,2,2020-10-18,4500
85875,41518,2,2020-10-18,520
85985,22568,3,2020-10-18,245
86187,11218,2,2020-10-18,1500
87117,42913,3,2020-10-18,5180
88617,40508,3,2020-10-18,1470
88664,7940,3,2020-10-18,3600
88800,39368,1,2020-10-18,279
91325,4553,1,2020-10-18,330
91701,70673,5,2020-10-18,210
92531,91248,5,2020-10-18,270
93566,32126,1,2020-10-18,210
93671,9809,2,2020-10-18,1040
96128,70673,1,2020-10-18,1050
96548,100481,2,2020-10-18,410
97340,31651,2,2020-10-19,720
98000,20029,3,2020-10-19,588
101052,100939,3,2020-10-19,1240
101586,27659,3,2020-10-19,560
102720,47682,5,2020-10-19,430
103362,89334,5,2020-10-19,1400
103760,95805,3,2020-10-19,200
103956,9809,1,2020-10-19,520
104005,29301,2,2020-10-19,900
104569,75706,4,2020-10-19,300
107104,6742,3,2020-10-19,1700
107157,39814,1,2020-10-19,1560
107829,36306,3,2020-10-19,390
107956,46573,3,2020-10-19,1400
108367,37384,5,2020-10-19,2100
108405,87156,2,2020-10-19,160
110335,35682,5,2020-10-19,1250
110378,55452,3,2020-10-19,2100
110394,62594,3,2020-10-19,900
111190,83009,2,2020-10-19,560
111391,36306,1,2020-10-19,1170
111954,84176,2,2020-10-19,930
112633,7729,3,2020-10-19,2160
114349,98964,2,2020-10-19,1120
116104,91248,3,2020-10-19,270
116175,29650,2,2020-10-19,240
116331,47682,5,2020-10-19,2580
116769,39814,2,2020-10-19,1950
116863,17258,3,2020-10-19,1260
117497,56380,5,2020-10-19,895
118013,53731,3,2020-10-19,2580
118445,28699,3,2020-10-19,2100
118637,84692,5,2020-10-19,1996
118692,29012,1,2020-10-19,3150
118718,47405,5,2020-10-19,1860
119000,36306,2,2020-10-19,1560
120038,73692,4,2020-10-19,90
120610,100961,4,2020-10-19,960
120822,47475,1,2020-10-19,2450
121334,27336,3,2020-10-19,1500
122741,29650,4,2020-10-19,600
122857,65473,2,2020-10-19,840
123125,59784,3,2020-10-19,2340
123475,10086,1,2020-10-20,750
123767,70813,2,2020-10-20,480
124547,87156,2,2020-10-20,320
124695,33348,3,2020-10-20,160
124981,15470,3,2020-10-20,1180
125651,37384,2,2020-10-20,700
126081,86544,2,2020-10-20,200
128386,3820,3,2020-10-20,556
128964,29893,2,2020-10-20,2520
128999,60010,4,2020-10-20,450
129255,38723,4,2020-10-20,320
130642,100481,5,2020-10-20,2460
130860,6888,5,2020-10-20,1750
130961,4853,1,2020-10-20,400
131159,45878,5,2020-10-20,1260
133809,13814,2,2020-10-20,2750
134286,6137,3,2020-10-20,200
136037,30263,1,2020-10-20,675
136224,29301,4,2020-10-20,720
136420,57815,2,2020-10-20,300
136680,29510,2,2020-10-20,720
137047,44207,2,2020-10-20,1740
137955,32986,4,2020-10-20,1260
138856,80644,2,2020-10-20,4950
1240,29893,4,2020-10-20,420
1391,4307,4,2020-10-20,12350
2151,46573,3,2020-10-20,1400
2207,12812,2,2020-10-20,640
2458,8673,3,2020-10-20,980
2827,86845,3,2020-10-20,220
3251,75706,1,2020-10-20,300
4059,45695,1,2020-10-20,240
4902,74506,3,2020-10-20,1260
5119,17258,2,2020-10-20,1680
5171,17329,5,2020-10-20,2360
6120,50771,3,2020-10-20,2040
6159,74506,4,2020-10-20,840
6454,100460,4,2020-10-20,4450
6605,73038,3,2020-10-20,90
6894,5412,4,2020-10-20,788
8589,98640,5,2020-10-20,3960
9558,82990,2,2020-10-20,1350
10242,5412,2,2020-10-20,1576
10843,50478,3,2020-10-20,1890
10845,15875,2,2020-10-20,1960
11322,28699,5,2020-10-21,420
12382,8673,2,2020-10-21,1470
12440,66135,2,2020-10-21,2450
13002,47405,3,2020-10-21,1240
13142,39368,2,2020-10-21,837
13311,60010,1,2020-10-21,540
13598,100481,2,2020-10-21,1640
13777,85154,2,2020-10-21,840
14199,19432,2,2020-10-21,760
14723,21516,5,2020-10-21,1600
17411,50330,3,2020-10-21,1050
17742,19432,2,2020-10-21,950
18204,70240,2,2020-10-21,290
19098,39814,4,2020-10-21,1170
19263,58472,3,2020-10-21,600
19439,54794,5,2020-10-21,700
21044,100983,3,2020-10-21,700
21334,65473,3,2020-10-21,840
21938,41518,2,2020-10-21,1040
22137,39368,5,2020-10-21,837
26697,100481,4,2020-10-21,2050
26772,59337,2,2020-10-21,1170
27960,43054,4,2020-10-21,640
28725,45695,2,2020-10-21,480
28758,45878,2,2020-10-21,1260
32267,24159,2,2020-10-21,1620
32620,10795,2,2020-10-21,900
33728,4307,2,2020-10-21,18525
34223,54794,1,2020-10-21,2100
35678,46573,2,2020-10-21,1750
36160,59337,3,2020-10-21,2340
36184,14836,3,2020-10-21,3300
36275,41262,3,2020-10-21,390
37735,4835,5,2020-10-21,2800
37781,6769,2,2020-10-21,220
38339,84176,1,2020-10-21,930
38442,48483,3,2020-10-22,1600
38599,6888,2,2020-10-22,350
38607,11736,4,2020-10-22,3700
38632,19432,5,2020-10-22,190
38770,56380,2,2020-10-22,358
38853,5412,5,2020-10-22,2364
38874,18790,1,2020-10-22,3560
39569,84692,4,2020-10-22,1497
40769,97039,2,2020-10-22,640
40980,29650,4,2020-10-22,720
42090,31835,2,2020-10-22,1197
43329,48483,5,2020-10-22,400
43454,86302,4,2020-10-22,278
43895,38723,4,2020-10-22,240
